CodePostal;Nom Commune; Niveau de vie Commune ; NiveaudevieDépartement 
71103;Charmoy; 17 344   ; 19 251   
71104;Charnay-lès-Chalon; 18 909   ; 19 251   
71105;Charnay-lès-Mâcon; 22 429   ; 19 251   
71106;Charolles; 18 559   ; 19 251   
71107;Charrecey; 22 440   ; 19 251   
71108;Chasselas; 23 589   ; 19 251   
71109;Chassey-le-Camp; 20 661   ; 19 251   
71110;Chassigny-sous-Dun; 18 900   ; 19 251   
71111;Chassy; 20 570   ; 19 251   
71112;Château; 22 994   ; 19 251   
71113;Châteauneuf;; 19 251   
71115;Châtel-Moron;; 19 251   
71116;Châtenay; 19 037   ; 19 251   
71117;Châtenoy-en-Bresse; 22 119   ; 19 251   
71118;Châtenoy-le-Royal; 20 115   ; 19 251   
71119;Chaudenay; 21 743   ; 19 251   
71120;Chauffailles; 18 583   ; 19 251   
71121;La Chaux; 16 671   ; 19 251   
71122;Cheilly-lès-Maranges; 20 994   ; 19 251   
71123;Chenay-le-Châtel; 17 854   ; 19 251   
71124;Chenôves; 23 703   ; 19 251   
71125;Chérizet;; 19 251   
71126;Chevagny-les-Chevrières; 28 872   ; 19 251   
71127;Chevagny-sur-Guye;; 19 251   
71128;Chiddes;; 19 251   
71129;Chissey-en-Morvan; 18 340   ; 19 251   
71130;Chissey-lès-Mâcon; 19 583   ; 19 251   
71131;Ciel; 19 595   ; 19 251   
71132;Ciry-le-Noble; 18 975   ; 19 251   
71133;La Clayette; 18 088   ; 19 251   
71134;Clermain; 19 842   ; 19 251   
71135;Clessé; 21 672   ; 19 251   
71136;Clessy; 19 915   ; 19 251   
71137;Cluny; 20 034   ; 19 251   
71139;Collonge-en-Charollais; 18 570   ; 19 251   
71140;Collonge-la-Madeleine;; 19 251   
71141;Colombier-en-Brionnais; 19 194   ; 19 251   
71142;La Comelle; 17 376   ; 19 251   
71143;Condal; 18 286   ; 19 251   
71144;Cordesse; 19 179   ; 19 251   
71145;Cormatin; 18 745   ; 19 251   
71146;Cortambert; 20 473   ; 19 251   
71147;Cortevaix; 18 415   ; 19 251   
71148;Coublanc; 19 118   ; 19 251   
71149;Couches; 20 376   ; 19 251   
71150;Crêches-sur-Saône; 20 538   ; 19 251   
71151;Créot;; 19 251   
71152;Cressy-sur-Somme; 17 798   ; 19 251   
71153;Le Creusot; 17 813   ; 19 251   
71154;Crissey; 20 971   ; 19 251   
71155;Cronat; 17 360   ; 19 251   
71156;Cruzille; 21 238   ; 19 251   
71157;Cuiseaux; 19 547   ; 19 251   
71158;Cuisery; 19 404   ; 19 251   
71159;Culles-les-Roches; 21 553   ; 19 251   
71160;Curbigny; 20 866   ; 19 251   
71161;Curdin; 20 681   ; 19 251   
71162;Curgy; 20 717   ; 19 251   
71163;Curtil-sous-Buffières;; 19 251   
71164;Curtil-sous-Burnand; 20 345   ; 19 251   
71165;Cussy-en-Morvan; 17 342   ; 19 251   
71166;Cuzy; 19 441   ; 19 251   
71167;Damerey; 20 454   ; 19 251   
71168;Dampierre-en-Bresse; 20 101   ; 19 251   
71169;Davayé; 25 550   ; 19 251   
71170;Demigny; 21 376   ; 19 251   
71171;Dennevy; 17 911   ; 19 251   
71172;Dettey;; 19 251   
71173;Devrouze; 18 767   ; 19 251   
71174;Dezize-lès-Maranges; 21 373   ; 19 251   
71175;Diconne; 18 567   ; 19 251   
71176;Digoin; 17 127   ; 19 251   
71177;Dommartin-lès-Cuiseaux; 18 278   ; 19 251   
71178;Dompierre-les-Ormes; 18 175   ; 19 251   
71179;Dompierre-sous-Sanvignes;; 19 251   
71180;Donzy-le-National; 19 567   ; 19 251   
71181;Donzy-le-Pertuis; 20 277   ; 19 251   
71182;Dracy-le-Fort; 28 764   ; 19 251   
71183;Dracy-lès-Couches; 21 603   ; 19 251   
71184;Dracy-Saint-Loup; 19 926   ; 19 251   
71185;Dyo; 18 808   ; 19 251   
71186;Écuelles; 17 478   ; 19 251   
71187;Écuisses; 19 717   ; 19 251   
71188;Épertully;; 19 251   
71189;Épervans; 20 348   ; 19 251   
71190;Épinac; 17 937   ; 19 251   
71191;Essertenne; 22 104   ; 19 251   
71192;Étang-sur-Arroux; 18 796   ; 19 251   
71193;Étrigny; 20 405   ; 19 251   
71194;Farges-lès-Chalon; 22 800   ; 19 251   
71195;Farges-lès-Mâcon; 21 646   ; 19 251   
71196;Le Fay; 18 579   ; 19 251   
71198;Flacey-en-Bresse; 18 015   ; 19 251   
71199;Flagy; 18 228   ; 19 251   
71200;Fleury-la-Montagne; 20 344   ; 19 251   
71201;Fley; 23 084   ; 19 251   
71202;Fontaines; 22 478   ; 19 251   
71203;Fontenay;; 19 251   
71204;Fragnes; 21 071   ; 19 251   
71205;Frangy-en-Bresse; 16 948   ; 19 251   
71206;La Frette; 19 473   ; 19 251   
71207;Fretterans; 15 681   ; 19 251   
71208;Frontenard; 17 982   ; 19 251   
71209;Frontenaud; 19 329   ; 19 251   
71210;Fuissé; 24 001   ; 19 251   
71212;Génelard; 19 636   ; 19 251   
71213;La Genête; 18 781   ; 19 251   
71214;Genouilly; 18 387   ; 19 251   
71215;Gergy; 20 319   ; 19 251   
71216;Germagny; 18 227   ; 19 251   
71217;Germolles-sur-Grosne; 21 241   ; 19 251   
71218;Gibles; 17 242   ; 19 251   
71219;Gigny-sur-Saône; 19 837   ; 19 251   
71220;Gilly-sur-Loire; 18 996   ; 19 251   
71221;Givry; 24 649   ; 19 251   
71222;Gourdon; 23 473   ; 19 251   
71223;La Grande-Verrière; 19 668   ; 19 251   
71224;Grandvaux;; 19 251   
71225;Granges; 22 748   ; 19 251   
71226;Grevilly;; 19 251   
71227;Grury; 17 783   ; 19 251   
71228;Guerfand; 19 770   ; 19 251   
71229;Les Guerreaux; 17 342   ; 19 251   
71230;Gueugnon; 19 064   ; 19 251   
71231;La Guiche; 19 096   ; 19 251   
71232;Hautefond; 20 036   ; 19 251   
71233;L'Hôpital-le-Mercier; 18 412   ; 19 251   
71234;Huilly-sur-Seille; 19 294   ; 19 251   
71235;Hurigny; 23 295   ; 19 251   
71236;Igé; 21 372   ; 19 251   
71237;Igornay; 18 540   ; 19 251   
71238;Iguerande; 18 577   ; 19 251   
71239;Issy-l'Évêque; 17 703   ; 19 251   
71240;Jalogny; 19 941   ; 19 251   
71241;Jambles; 23 170   ; 19 251   
71242;Joncy; 19 270   ; 19 251   
71243;Joudes; 17 711   ; 19 251   
71244;Jouvençon; 18 955   ; 19 251   
71245;Jugy; 20 465   ; 19 251   
71246;Juif; 19 353   ; 19 251   
71247;Jully-lès-Buxy; 20 985   ; 19 251   
71248;Lacrost; 21 320   ; 19 251   
71249;Laives; 21 852   ; 19 251   
71250;Laizé; 21 835   ; 19 251   
71251;Laizy; 20 380   ; 19 251   
71252;Lalheue; 21 179   ; 19 251   
71253;Lans; 20 885   ; 19 251   
71254;Lays-sur-le-Doubs; 18 714   ; 19 251   
71255;Lesme; 22 284   ; 19 251   
71256;Lessard-en-Bresse; 19 038   ; 19 251   
71257;Lessard-le-National; 21 944   ; 19 251   
71258;Leynes; 22 741   ; 19 251   
71259;Ligny-en-Brionnais; 20 293   ; 19 251   
71261;Loisy; 19 882   ; 19 251   
71262;Longepierre; 19 342   ; 19 251   
71263;Louhans; 18 624   ; 19 251   
71264;Lournand; 21 355   ; 19 251   
71265;La Loyère; 21 630   ; 19 251   
71266;Lucenay-l'Évêque; 18 544   ; 19 251   
71267;Lugny; 20 820   ; 19 251   
71268;Lugny-lès-Charolles; 20 080   ; 19 251   
71269;Lux; 20 282   ; 19 251   
71270;Mâcon; 17 605   ; 19 251   
71271;Mailly; 20 009   ; 19 251   
71272;Malay; 19 853   ; 19 251   
71273;Maltat; 16 035   ; 19 251   
71274;Mancey; 22 911   ; 19 251   
71275;Marcigny; 18 005   ; 19 251   
71276;Marcilly-la-Gueurce; 21 036   ; 19 251   
71277;Marcilly-lès-Buxy; 21 968   ; 19 251   
71278;Marigny; 23 526   ; 19 251   
71279;Marizy; 19 246   ; 19 251   
71280;Marly-sous-Issy;; 19 251   
71281;Marly-sur-Arroux; 18 995   ; 19 251   
71282;Marmagne; 19 662   ; 19 251   
71283;Marnay; 21 911   ; 19 251   
71284;Martailly-lès-Brancion; 19 476   ; 19 251   
71285;Martigny-le-Comte; 18 770   ; 19 251   
71286;Mary; 20 609   ; 19 251   
71287;Massilly; 20 344   ; 19 251   
71288;Massy;; 19 251   
71289;Matour; 18 896   ; 19 251   
71290;Mazille; 19 869   ; 19 251   
71291;Melay; 18 103   ; 19 251   
71292;Mellecey; 24 708   ; 19 251   
71293;Ménetreuil; 19 952   ; 19 251   
71294;Mercurey; 21 123   ; 19 251   
71295;Mervans; 17 487   ; 19 251   
71296;Messey-sur-Grosne; 20 581   ; 19 251   
71297;Mesvres; 19 133   ; 19 251   
71299;Milly-Lamartine; 22 589   ; 19 251   
71300;Le Miroir; 18 638   ; 19 251   
71301;Mont; 18 393   ; 19 251   
71302;Montagny-lès-Buxy; 23 574   ; 19 251   
71303;Montagny-près-Louhans; 18 827   ; 19 251   
71304;Montagny-sur-Grosne; 21 748   ; 19 251   
71305;Montbellet; 19 811   ; 19 251   
71306;Montceau-les-Mines; 16 972   ; 19 251   
71307;Montceaux-l'Étoile; 21 100   ; 19 251   
71308;Montceaux-Ragny;; 19 251   
71309;Montcenis; 21 276   ; 19 251   
71310;Montchanin; 17 941   ; 19 251   
71311;Montcony; 18 129   ; 19 251   
71312;Montcoy; 21 056   ; 19 251   
71313;Monthelon; 19 141   ; 19 251   
71314;Montjay; 19 027   ; 19 251   
71315;Mont-lès-Seurre; 20 034   ; 19 251   
71316;Montmelard; 19 256   ; 19 251   
71317;Montmort; 16 577   ; 19 251   
71318;Montpont-en-Bresse; 18 110   ; 19 251   
71319;Montret; 18 313   ; 19 251   
71320;Mont-Saint-Vincent; 20 479   ; 19 251   
71321;Morey; 18 411   ; 19 251   
71322;Morlet;; 19 251   
71323;Mornay; 18 937   ; 19 251   
71324;Moroges; 20 993   ; 19 251   
71325;La Motte-Saint-Jean; 19 519   ; 19 251   
71326;Mouthier-en-Bresse; 19 468   ; 19 251   
71327;Mussy-sous-Dun; 19 671   ; 19 251   
71328;Nanton; 18 412   ; 19 251   
71329;Navilly; 18 250   ; 19 251   
71330;Neuvy-Grandchamp; 18 764   ; 19 251   
71331;Nochize; 18 257   ; 19 251   
71332;Ormes; 20 143   ; 19 251   
71333;Oslon; 21 188   ; 19 251   
71334;Oudry; 19 708   ; 19 251   
71335;Ouroux-sous-le-Bois-Sainte-Marie;; 19 251   
71336;Ouroux-sur-Saône; 20 587   ; 19 251   
71337;Oyé; 19 453   ; 19 251   
71338;Ozenay; 19 340   ; 19 251   
71339;Ozolles; 18 509   ; 19 251   
71340;Palinges; 18 514   ; 19 251   
71341;Palleau; 19 421   ; 19 251   
71342;Paray-le-Monial; 18 700   ; 19 251   
71343;Paris-l'Hôpital; 21 598   ; 19 251   
71344;Passy;; 19 251   
71345;Péronne; 21 730   ; 19 251   
71346;Perrecy-les-Forges; 18 814   ; 19 251   
71347;Perreuil; 19 369   ; 19 251   
71348;Perrigny-sur-Loire; 17 550   ; 19 251   
71349;La Petite-Verrière;; 19 251   
71350;Pierreclos; 21 705   ; 19 251   
71351;Pierre-de-Bresse; 18 441   ; 19 251   
71352;Le Planois;; 19 251   
71353;Plottes; 19 383   ; 19 251   
71354;Poisson; 19 763   ; 19 251   
71355;Pontoux; 20 585   ; 19 251   
71356;Pouilloux; 20 611   ; 19 251   
71357;Pourlans; 19 064   ; 19 251   
71358;Pressy-sous-Dondin;; 19 251   
71359;Préty; 22 372   ; 19 251   
71360;Prissé; 21 065   ; 19 251   
71361;Prizy;; 19 251   
71362;Pruzilly; 22 571   ; 19 251   
71363;Le Puley;; 19 251   
71364;La Racineuse; 16 795   ; 19 251   
71365;Rancy; 17 482   ; 19 251   
71366;Ratenelle; 20 712   ; 19 251   
71367;Ratte; 19 187   ; 19 251   
71368;Reclesne; 20 823   ; 19 251   
71369;Remigny; 23 511   ; 19 251   
71370;Rigny-sur-Arroux; 19 218   ; 19 251   
71371;La Roche-Vineuse; 23 996   ; 19 251   
71372;Romanèche-Thorins; 20 286   ; 19 251   
71373;Romenay; 18 683   ; 19 251   
71374;Rosey; 23 797   ; 19 251   
71375;Le Rousset; 17 929   ; 19 251   
71376;Roussillon-en-Morvan; 19 301   ; 19 251   
71377;Royer; 22 022   ; 19 251   
71378;Rully; 22 304   ; 19 251   
71379;Sagy; 19 345   ; 19 251   
71380;Saillenard; 20 031   ; 19 251   
71381;Sailly;; 19 251   
71382;Saint-Agnan; 18 887   ; 19 251   
71383;Saint-Albain; 19 898   ; 19 251   
71384;Saint-Ambreuil; 22 273   ; 19 251   
71385;Saint-Amour-Bellevue; 21 999   ; 19 251   
71386;Saint-André-en-Bresse;; 19 251   
71387;Saint-André-le-Désert; 18 412   ; 19 251   
71388;Saint-Aubin-en-Charollais; 18 581   ; 19 251   
71389;Saint-Aubin-sur-Loire; 20 341   ; 19 251   
71390;Saint-Berain-sous-Sanvignes; 19 870   ; 19 251   
71391;Saint-Bérain-sur-Dheune; 19 432   ; 19 251   
71392;Saint-Boil; 19 788   ; 19 251   
71393;Saint-Bonnet-de-Cray; 20 003   ; 19 251   
71394;Saint-Bonnet-de-Joux; 18 669   ; 19 251   
71395;Saint-Bonnet-de-Vieille-Vigne; 20 217   ; 19 251   
71396;Saint-Bonnet-en-Bresse; 17 152   ; 19 251   
71397;Sainte-Cécile; 21 860   ; 19 251   
71398;Saint-Christophe-en-Bresse; 20 933   ; 19 251   
71399;Saint-Christophe-en-Brionnais; 18 727   ; 19 251   
71400;Saint-Clément-sur-Guye; 22 991   ; 19 251   
71401;Sainte-Croix; 18 356   ; 19 251   
71402;Saint-Cyr; 21 218   ; 19 251   
71403;Saint-Denis-de-Vaux; 24 013   ; 19 251   
71404;Saint-Désert; 22 778   ; 19 251   
71405;Saint-Didier-en-Bresse; 20 848   ; 19 251   
71406;Saint-Didier-en-Brionnais; 20 326   ; 19 251   
71407;Saint-Didier-sur-Arroux; 16 970   ; 19 251   
71408;Saint-Edmond; 19 619   ; 19 251   
71409;Saint-Émiland; 18 616   ; 19 251   
71410;Saint-Étienne-en-Bresse; 19 120   ; 19 251   
71411;Saint-Eugène; 16 921   ; 19 251   
71412;Saint-Eusèbe; 21 788   ; 19 251   
71413;Saint-Firmin; 21 417   ; 19 251   
71414;Saint-Forgeot; 18 845   ; 19 251   
71415;Sainte-Foy; 15 702   ; 19 251   
71416;Saint-Gengoux-de-Scissé; 20 833   ; 19 251   
71417;Saint-Gengoux-le-National; 18 249   ; 19 251   
71419;Saint-Germain-du-Bois; 18 655   ; 19 251   
71420;Saint-Germain-du-Plain; 20 811   ; 19 251   
71421;Saint-Germain-en-Brionnais; 20 753   ; 19 251   
71422;Saint-Germain-lès-Buxy; 24 104   ; 19 251   
71423;Saint-Gervais-en-Vallière; 19 149   ; 19 251   
71424;Saint-Gervais-sur-Couches; 21 557   ; 19 251   
71425;Saint-Gilles; 18 874   ; 19 251   
71426;Sainte-Hélène; 20 657   ; 19 251   
71427;Saint-Huruge;; 19 251   
71428;Saint-Igny-de-Roche; 18 420   ; 19 251   
71430;Saint-Jean-de-Vaux; 20 365   ; 19 251   
71431;Saint-Jean-de-Trézy; 21 074   ; 19 251   
71433;Saint-Julien-de-Civry; 20 286   ; 19 251   
71434;Saint-Julien-de-Jonzy; 18 961   ; 19 251   
71435;Saint-Julien-sur-Dheune; 20 593   ; 19 251   
71436;Saint-Laurent-d'Andenay; 20 148   ; 19 251   
71437;Saint-Laurent-en-Brionnais; 20 432   ; 19 251   
71438;Saint-Léger-du-Bois; 18 479   ; 19 251   
71439;Saint-Léger-lès-Paray; 21 381   ; 19 251   
71440;Saint-Léger-sous-Beuvray; 15 621   ; 19 251   
71441;Saint-Léger-sous-la-Bussière; 18 364   ; 19 251   
71442;Saint-Léger-sur-Dheune; 19 177   ; 19 251   
71443;Saint-Loup-Géanges; 21 656   ; 19 251   
71444;Saint-Loup-de-Varennes; 21 539   ; 19 251   
71445;Saint-Marcel; 19 325   ; 19 251   
71446;Saint-Marcelin-de-Cray; 19 643   ; 19 251   
71447;Saint-Mard-de-Vaux; 22 188   ; 19 251   
71448;Saint-Martin-Belle-Roche; 21 611   ; 19 251   
71449;Saint-Martin-d'Auxy; 20 502   ; 19 251   
71450;Saint-Martin-de-Commune; 18 671   ; 19 251   
71451;Saint-Martin-de-Lixy;; 19 251   
71452;Saint-Martin-de-Salencey; 16 426   ; 19 251   
71453;Saint-Martin-du-Lac; 19 919   ; 19 251   
71454;Saint-Martin-du-Mont; 18 008   ; 19 251   
71455;Saint-Martin-du-Tartre; 20 475   ; 19 251   
71456;Saint-Martin-en-Bresse; 20 153   ; 19 251   
71457;Saint-Martin-en-Gâtinois; 21 333   ; 19 251   
71458;Saint-Martin-la-Patrouille;; 19 251   
71459;Saint-Martin-sous-Montaigu; 23 832   ; 19 251   
71460;Saint-Maurice-de-Satonnay; 20 440   ; 19 251   
71461;Saint-Maurice-des-Champs;; 19 251   
71462;Saint-Maurice-en-Rivière; 19 155   ; 19 251   
71463;Saint-Maurice-lès-Châteauneuf; 19 800   ; 19 251   
71464;Saint-Maurice-lès-Couches; 21 080   ; 19 251   
71465;Saint-Micaud; 20 698   ; 19 251   
71466;Saint-Nizier-sur-Arroux; 18 731   ; 19 251   
71468;Saint-Pierre-de-Varennes; 21 754   ; 19 251   
71469;Saint-Pierre-le-Vieux; 18 976   ; 19 251   
71470;Saint-Point; 22 594   ; 19 251   
71471;Saint-Privé;; 19 251   
71472;Saint-Prix; 18 563   ; 19 251   
71473;Saint-Racho; 17 713   ; 19 251   
71474;Sainte-Radegonde; 17 086   ; 19 251   
71475;Saint-Rémy; 20 504   ; 19 251   
71477;Saint-Romain-sous-Gourdon; 20 672   ; 19 251   
71478;Saint-Romain-sous-Versigny;; 19 251   
71479;Saint-Sernin-du-Bois; 20 934   ; 19 251   
71480;Saint-Sernin-du-Plain; 19 578   ; 19 251   
71481;Saint-Symphorien-d'Ancelles; 20 712   ; 19 251   
71482;Saint-Symphorien-de-Marmagne; 19 334   ; 19 251   
71483;Saint-Symphorien-des-Bois; 20 290   ; 19 251   
71484;Saint-Usuge; 18 701   ; 19 251   
71485;Saint-Vallerin; 23 105   ; 19 251   
71486;Saint-Vallier; 19 320   ; 19 251   
71487;Saint-Vérand; 22 218   ; 19 251   
71488;Saint-Vincent-des-Prés; 17 632   ; 19 251   
71489;Saint-Vincent-en-Bresse; 19 943   ; 19 251   
71490;Saint-Vincent-Bragny; 20 037   ; 19 251   
71491;Saint-Yan; 19 738   ; 19 251   
71492;Saint-Ythaire; 21 297   ; 19 251   
71493;Saisy; 18 022   ; 19 251   
71494;La Salle; 20 376   ; 19 251   
71495;Salornay-sur-Guye; 19 063   ; 19 251   
71496;Sampigny-lès-Maranges; 19 981   ; 19 251   
71497;Sancé; 23 439   ; 19 251   
71498;Santilly; 19 897   ; 19 251   
71499;Sanvignes-les-Mines; 18 864   ; 19 251   
71500;Sarry; 21 047   ; 19 251   
71501;Sassangy; 21 884   ; 19 251   
71502;Sassenay; 21 872   ; 19 251   
71503;Saules; 21 423   ; 19 251   
71504;Saunières;; 19 251   
71505;Savianges;; 19 251   
71506;Savigny-en-Revermont; 19 853   ; 19 251   
71507;Savigny-sur-Grosne; 22 264   ; 19 251   
71508;Savigny-sur-Seille; 17 710   ; 19 251   
71509;La Celle-en-Morvan; 19 581   ; 19 251   
71510;Semur-en-Brionnais; 19 585   ; 19 251   
71512;Sennecey-le-Grand; 18 930   ; 19 251   
71513;Senozan; 21 334   ; 19 251   
71514;Sens-sur-Seille; 18 114   ; 19 251   
71515;Sercy; 19 490   ; 19 251   
71516;Serley; 18 580   ; 19 251   
71517;Sermesse; 19 397   ; 19 251   
71518;Serrières; 22 135   ; 19 251   
71519;Serrigny-en-Bresse; 17 743   ; 19 251   
71520;Sevrey; 20 127   ; 19 251   
71521;Sigy-le-Châtel;; 19 251   
71522;Simandre; 19 775   ; 19 251   
71523;Simard; 18 117   ; 19 251   
71524;Sivignon; 20 512   ; 19 251   
71525;Sologny; 21 982   ; 19 251   
71526;Solutré-Pouilly; 24 814   ; 19 251   
71527;Sommant; 18 735   ; 19 251   
71528;Sornay; 19 124   ; 19 251   
71529;Suin; 16 672   ; 19 251   
71530;Sully; 18 767   ; 19 251   
71531;La Tagnière; 18 072   ; 19 251   
71532;Taizé;; 19 251   
71533;Tancon; 19 622   ; 19 251   
71534;Le Tartre; 18 827   ; 19 251   
71535;Tavernay; 20 503   ; 19 251   
71537;Thil-sur-Arroux; 17 981   ; 19 251   
71538;Thurey; 19 250   ; 19 251   
71539;Tintry;; 19 251   
71540;Torcy; 17 175   ; 19 251   
71541;Torpes; 17 632   ; 19 251   
71542;Toulon-sur-Arroux; 19 156   ; 19 251   
71543;Tournus; 18 476   ; 19 251   
71544;Toutenant; 19 117   ; 19 251   
71545;Tramayes; 18 621   ; 19 251   
71546;Trambly; 18 804   ; 19 251   
71547;Trivy; 20 767   ; 19 251   
71548;Tronchy; 19 448   ; 19 251   
71549;La Truchère; 19 693   ; 19 251   
71550;Uchizy; 20 012   ; 19 251   
71551;Uchon; 18 566   ; 19 251   
71552;Uxeau; 18 673   ; 19 251   
71553;Vareilles; 18 055   ; 19 251   
71554;Varenne-l'Arconce; 18 113   ; 19 251   
71555;Varennes-le-Grand; 20 759   ; 19 251   
71556;Varennes-lès-Mâcon; 21 002   ; 19 251   
71557;Varenne-Saint-Germain; 19 845   ; 19 251   
71558;Varennes-Saint-Sauveur; 19 323   ; 19 251   
71559;Varennes-sous-Dun; 19 442   ; 19 251   
71561;Vauban; 18 815   ; 19 251   
71562;Vaudebarrier; 21 341   ; 19 251   
71563;Vaux-en-Pré;; 19 251   
71564;Vendenesse-lès-Charolles; 19 452   ; 19 251   
71565;Vendenesse-sur-Arroux; 19 460   ; 19 251   
71566;Verdun-sur-le-Doubs; 17 393   ; 19 251   
71567;Vergisson; 22 087   ; 19 251   
71568;Vérissey;; 19 251   
71570;Verjux; 18 503   ; 19 251   
71571;Verosvres; 19 178   ; 19 251   
71572;Vers; 21 936   ; 19 251   
71573;Versaugues; 19 327   ; 19 251   
71574;Verzé; 22 318   ; 19 251   
71576;Le Villars; 19 467   ; 19 251   
71577;Villegaudin; 20 577   ; 19 251   
71578;Clux-Villeneuve; 19 256   ; 19 251   
71579;Villeneuve-en-Montagne; 18 003   ; 19 251   
71580;Vincelles; 19 742   ; 19 251   
71581;Vindecy; 18 140   ; 19 251   
71582;La Vineuse; 21 531   ; 19 251   
71583;Vinzelles; 24 218   ; 19 251   
71584;Viré; 21 335   ; 19 251   
71585;Virey-le-Grand; 21 768   ; 19 251   
71586;Viry; 19 027   ; 19 251   
71587;Vitry-lès-Cluny;; 19 251   
71588;Vitry-en-Charollais; 20 580   ; 19 251   
71589;Vitry-sur-Loire; 17 310   ; 19 251   
71590;Volesvres; 20 627   ; 19 251   
71591;Fleurville; 19 829   ; 19 251   
72001;Aigné; 21 842   ; 19 478   
72002;Aillières-Beauvoir; 21 020   ; 19 478   
72003;Allonnes; 16 637   ; 19 478   
72004;Amné; 19 160   ; 19 478   
72005;Ancinnes; 20 186   ; 19 478   
72006;Arçonnay; 21 153   ; 19 478   
72007;Ardenay-sur-Mérize; 19 534   ; 19 478   
72008;Arnage; 21 004   ; 19 478   
72009;Arthezé; 19 195   ; 19 478   
72010;Asnières-sur-Vègre; 19 542   ; 19 478   
72011;Assé-le-Boisne; 18 876   ; 19 478   
72012;Assé-le-Riboul; 20 035   ; 19 478   
72013;Aubigné-Racan; 18 335   ; 19 478   
72015;Les Aulneaux; 20 451   ; 19 478   
72016;Auvers-le-Hamon; 19 131   ; 19 478   
72017;Auvers-sous-Montfaucon; 18 769   ; 19 478   
72018;Avesnes-en-Saosnois;; 19 478   
72019;Avessé; 18 550   ; 19 478   
72020;Avezé; 20 860   ; 19 478   
72021;Avoise; 19 588   ; 19 478   
72022;Le Bailleul; 18 845   ; 19 478   
72023;Ballon; 18 969   ; 19 478   
72024;La Bazoge; 22 097   ; 19 478   
72025;Bazouges-sur-le-Loir; 19 799   ; 19 478   
72026;Beaufay; 20 061   ; 19 478   
72027;Beaumont-sur-Dême; 18 551   ; 19 478   
72028;Beaumont-Pied-de-Boeuf; 18 206   ; 19 478   
72029;Beaumont-sur-Sarthe; 18 450   ; 19 478   
72031;Beillé; 19 178   ; 19 478   
72032;Berfay; 18 496   ; 19 478   
72033;Bernay-en-Champagne; 19 047   ; 19 478   
72034;Bérus; 20 745   ; 19 478   
72035;Bessé-sur-Braye; 19 796   ; 19 478   
72036;Béthon; 20 269   ; 19 478   
72037;Blèves;; 19 478   
72038;Boëssé-le-Sec; 18 742   ; 19 478   
72039;Bonnétable; 18 173   ; 19 478   
72040;La Bosse; 20 669   ; 19 478   
72041;Bouër; 20 612   ; 19 478   
72042;Bouloire; 18 592   ; 19 478   
72043;Bourg-le-Roi; 20 247   ; 19 478   
72044;Bousse; 19 886   ; 19 478   
72045;Brains-sur-Gée; 20 791   ; 19 478   
72046;Le Breil-sur-Mérize; 19 382   ; 19 478   
72047;Brette-les-Pins; 20 691   ; 19 478   
72048;Briosne-lès-Sables; 20 306   ; 19 478   
72049;La Bruère-sur-Loir; 18 124   ; 19 478   
72050;Brûlon; 18 447   ; 19 478   
72051;Cérans-Foulletourte; 19 925   ; 19 478   
72052;Chahaignes; 20 307   ; 19 478   
72053;Challes; 20 663   ; 19 478   
72054;Champagné; 20 168   ; 19 478   
72056;Champfleur; 19 981   ; 19 478   
72057;Champrond;; 19 478   
72058;Changé; 22 466   ; 19 478   
72059;Chantenay-Villedieu; 18 844   ; 19 478   
72060;La Chapelle-aux-Choux; 16 962   ; 19 478   
72061;La Chapelle-d'Aligné; 18 972   ; 19 478   
72062;La Chapelle-du-Bois; 19 047   ; 19 478   
72063;La Chapelle-Gaugain; 18 179   ; 19 478   
72064;La Chapelle-Huon; 20 151   ; 19 478   
72065;La Chapelle-Saint-Aubin; 23 895   ; 19 478   
72066;La Chapelle-Saint-Fray; 21 681   ; 19 478   
72067;La Chapelle-Saint-Rémy; 19 383   ; 19 478   
72068;La Chartre-sur-le-Loir; 18 191   ; 19 478   
72070;Chassillé; 19 503   ; 19 478   
72071;Château-du-Loir; 17 418   ; 19 478   
72072;Château-l'Hermitage; 19 777   ; 19 478   
72073;Chaufour-Notre-Dame; 21 415   ; 19 478   
72074;Chemiré-en-Charnie; 20 210   ; 19 478   
72075;Chemiré-le-Gaudin; 19 717   ; 19 478   
72076;Chenay; 21 746   ; 19 478   
72077;Chenu; 18 450   ; 19 478   
72078;Chérancé; 18 753   ; 19 478   
72079;Chérisay; 20 471   ; 19 478   
72080;Cherré; 20 739   ; 19 478   
72081;Cherreau; 21 868   ; 19 478   
72082;Le Chevain; 19 404   ; 19 478   
72083;Chevillé; 20 409   ; 19 478   
72084;Clermont-Créans; 19 764   ; 19 478   
72085;Cogners; 19 226   ; 19 478   
72086;Commerveil; 21 534   ; 19 478   
72087;Conflans-sur-Anille; 21 019   ; 19 478   
72088;Congé-sur-Orne; 18 719   ; 19 478   
72089;Conlie; 18 621   ; 19 478   
72090;Connerré; 18 856   ; 19 478   
72091;Contilly; 20 903   ; 19 478   
72093;Cormes; 21 197   ; 19 478   
72094;Coudrecieux; 18 592   ; 19 478   
72095;Coulaines; 17 214   ; 19 478   
72096;Coulans-sur-Gée; 20 723   ; 19 478   
72097;Coulombiers; 19 004   ; 19 478   
72098;Coulongé; 18 308   ; 19 478   
72099;Courceboeufs; 18 719   ; 19 478   
72100;Courcelles-la-Forêt; 18 036   ; 19 478   
